"id";"word";"phrase";"gloss"
"v#00802507";" anclo antepono appono deservio ministro operor servio ";"";""
"v#00805632";" conservo contineo habeo obtineo praesto servo teneo ";"";""
"v#00806466";" epulor obsono ";"";""
"v#00806992";" ablacto depello ";"";""
"v#00807946";" aveo ";"";""
"v#00808096";" deposco desidero requiro volo ";"";""
"v#00810652";" imbuo tingo ";"";""
"v#00811027";" badizo baeto eo progredior vado ";"";""
"v#00811228";" badizo baeto eo progredior vado ";"";""
"v#00811762";" expleo exsatio exsaturo impleo satio saturo ";"";""
"v#00812117";" placo ";"";""
"v#00812836";" crassesco impinguo incrasso ";"";""
"v#00813161";" attento degusto delibo experior exploro gusto periclitor pertento probo ";"";""
"v#00813980";" absorbeo ambedo comedo consumo degulo depascor devoro edo mando voro ";"";""
"v#00814298";" absumo ambedo comedo consumo degulo depascor devoro edo exedo mando peredo voro ";"";""
"v#00814571";" concoquo coquo ";"";""
"v#00814769";" concoquo ";"";""
"v#00815096";" absorbeo absumo desugo sugo ";"";""
"v#00815217";" fumigo fumo ";"";""
"v#00817247";" mando manduco ";"";""
"v#00817727";" gluttio haurio voro ";"";""
"v#00819287";" adimpleo compleo expleo impleo oppleo sagino suffarcino ";"";""
"v#00819568";" nutrico nutrio ";"";""
"v#00820086";" adoleo adolesco aduro ardeo comburo conflagro cremo deflagro exuro ferveo flagro incendo peruro torreo uro ";"";""
"v#00820743";" attamino attingo attrecto tango ";"";""
"v#00822999";" caedo ferio ico laedo obtundo pavio pello percello percutio plago plango relido tango verbero ";"";""
"v#00823328";" contrecto ";"";""
"v#00823811";" contrecto ";"";""
"v#00827485";" adripio apprehendo capio comprehendo deprehendo prehendo ";"";""
"v#00827658";" capio deprehendo prehendo ";"";""
"v#00828075";" adstringo apprehendo capesso capio complector corripio prehendo prenso ";"";""
"v#00828539";" habeo teneo ";"";""
"v#00828871";" adminiculo attolero confirmo contineo defendo faveo fulcio habeo sequor sublevo suscipio sustineo teneo ";"";""
"v#00829522";" gero ";"";""
"v#00830295";" fulcio ";"";""
"v#00831185";" apprehendo ";"";""
"v#00833183";" torqueo ";"";""
"v#00833674";" concrispo crispico crispo vibro ";"";""
"v#00833964";" complector ";"";""
"v#00834266";" contrecto tracto ";"";""
"v#00834531";" praesideo ";"";""
"v#00835172";" demulceo palpo palpor permulceo ";"";""
"v#00837730";" permano pervado pervagor ";"";""
"v#00838458";" fodio perfodio perforo transigo ";"";""
"v#00839154";" fodio perfodio perforo transigo ";"";""
"v#00839727";" defrico ";"";""
"v#00840974";" defodio humo infodio obruo ";"";""
"v#00841585";" depso laboro operor ";"";""
"v#00841893";" applaudo battuo caedo ferio ico laedo obtundo pavio pello percello percutio plago plango plaudo relido tango verbero ";"";""
"v#00844977";" deicio demolio depono deturbo ";"";""
"v#00845185";" offenso ";"";""
"v#00847148";" debattuo ";"";""
"v#00849393";" expolio polio ";"";""
"v#00849966";" hebeto retundo ";"";""
"v#00850117";" acuo cacumino ";"";""
"v#00850410";" acuo ";"";""
"v#00850850";" libo ";"";""
"v#00852114";" attero confrico frico tergeo tero unguo ";"";""
"v#00852542";" colo ";"";""
"v#00852916";" attero confrico frico scalpo tergeo tero ";"";""
"v#00853756";" inquino ";"";""
"v#00854691";" adlevo collevo levifico levigo polio ";"";""
"v#00855561";" attero consumo contabefacio detero tero ";"";""
"v#00855839";" amputo exseco trunco ";"";""
"v#00856275";" accido conseco inseco seco ";"";""
"v#00856483";" caelo insculpo scalpo sculpo seco ";"";""
"v#00856759";" caelo insculpo scalpo sculpo seco ";"";""
"v#00857882";" concido decutio deicio demeto percello prosterno succido ";"";""
"v#00860458";" crusto ";"";""
"v#00861277";" deglubo ";"";""
"v#00862261";" desquamo ";"";""
"v#00866366";" dealbo ";"";""
"v#00870144";" decutio deglubo excorio ";"";""
"v#00871074";" denoto signo ";"";""
"v#00872050";" strio ";"";""
"v#00872449";" plico ";"";""
"v#00874035";" contorqueo curvo depravo torqueo ";"";""
"v#00875893";" cavo excavo ";"";""
"v#00876309";" suffodio ";"";""
"v#00876484";" involvo obvolvo velo ";"";""
"v#00877495";" solvo ";"";""
"v#00877947";" adligo adstringo apio capistro deligo evincio innecto ligo necto obligo obstringo vincio ";"";""
"v#00879090";" adligo adstringo apio capistro evincio ligo necto obligo obstringo vincio ";"";""
"v#00881999";" contexo ";"";""
"v#00883027";" gemino ";"";""
"v#00884615";" concilio conduco confero conflo confundo contraho glutino ";"";""
"v#00885494";" adalligo apio committo compingo ";"";""
"v#00887464";" abrumpo deplanto incido rumpo ";"";""
"v#00887606";" abscido abscindo amputo conseco decido demeto demo demutilo derado deseco detondeo detonso detrunco excido exseco intercludo meto mutilo recido trunco ";"";""
"v#00888648";" infreno ";"";""
"v#00890032";" cingo circumcingo circumcludo circumeo circumligo circumplecto circumvenio complector convallo corono incingo praecingo saepio ";"";""
"v#00890617";" adligo circumligo deligo evincio ligo obligo vincio ";"";""
"v#00891110";" ferrumino ";"";""
"v#00893328";" aequo ";"";""
"v#00893728";" degrado ";"";""
"v#00894115";" repono ";"";""
"v#00894368";" adrado ascalpo rado scabo scalpo ";"";""
"v#00894577";" decutio deglubo ";"";""
"v#00894764";" defodio eruo fodio perfodio ";"";""
"v#00895553";" aperio cavo defodio effodio eruo excavo fodio perfodio ";"";""
"v#00897525";" aperio cavo defodio effodio fodio ";"";""
"v#00898737";" inquiro lustro quaerito quaero scrutor ";"";""
"v#00899316";" volo ";"";""
"v#00899749";" sector ";"";""
"v#00899903";" excutio scrutor ";"";""
"v#00901083";" accido caedo demeto descindo deseco meto obtrunco rescindo ";"";""
"v#00901473";" colligo demeto deseco meto ";"";""
"v#00901682";" attondeo detondeo tondeo ";"";""
"v#00901889";" attondeo detondeo tondeo ";"";""
"v#00901990";" adrado amputo attondeo circumcido colluco conseco deputo detondeo detonso detrunco mutilo pampino praecido tondeo ";"";""
"v#00902579";" caelo incido inscribo scalpo sculpo ";"";""
"v#00902939";" accido caedo descindo obtrunco rescindo ";"";""
"v#00903064";" caedo contrucido trucido ";"";""
"v#00903462";" lapido ";"";""
"v#00903723";" interficio interimo occido ";"";""
"v#00904575";" macto sacrifico ";"";""
"v#00904974";" concido confringo deicio eneco eruo everto exscindo perverto subverto verto ";"";""
"v#00905714";" deleo exscindo ";"";""
"v#00906733";" adstruo ";"";""
"v#00909290";" glutino ";"";""
"v#00909621";" adoperio amicio consterno convestio intego involvo obduco obnubo obtexo occulo operio protego saepio tego velo ";"";""
"v#00914799";" demergo mergo merso obruo opprimo premo sepelio submergo ";"";""
"v#00915010";" adaperio aperio aperto denudo deoperio detego discooperio exsero exserto patefacio retego ";"";""
"v#00915460";" aperto discooperio ";"";""
"v#00918087";" obsero offirmo ";"";""
"v#00918452";" conscendo inscendo salio ";"";""
"v#00919360";" dissero resero ";"";""
"v#00919962";" claudo concludo obdo operio praecludo saepio ";"";""
"v#00920424";" adaperio aperio laxo patefacio recludo resero resigno solvo ";"";""
"v#00921157";" aperio hisco patesco ";"";""
"v#00921313";" coalesco ";"";""
"v#00921579";" concludo ";"";""
"v#00921958";" condo recondo ";"";""
"v#00922877";" dissero ";"";""
"v#00923454";" exprimo ";"";""
"v#00924275";" cogo emitto ";"";""
"v#00924489";" depravo detorqueo torqueo ";"";""
"v#00924617";" depromo elicio evello excipio eximo extraho promo refigo vello ";"";""
"v#00926867";" consigno lino obsigno saepio ";"";""
"v#00927388";" adnecto coagmento colligo committo concateno consero contexo ligo necto ";"";""
"v#00928060";" impertio ";"";""
"v#00928943";" infigo ";"";""
"v#00929155";" consigno lino obsigno signo ";"";""
"v#00932708";" depingo pingo ";"";""
"v#00933829";" unguo ";"";""
"v#00935629";" ferrumino ";"";""
"v#00938146";" adfligo infringo ";"";""
"v#00938424";" confringo corruo ";"";""
"v#00941419";" aspergo conspergo respergo ";"";""
"v#00942761";" umecto ";"";""
"v#00942906";" differo exspergo fundo spargo sterno ";"";""
"v#00945851";" differo evagor exspatior increbresco patesco tendo ";"";""
"v#00946301";" carpo cogo colligo confero conficio congrego conquiro contraho conveho convoco demeto glomero grego lego ";"";""
"v#00947309";" cogo compello ";"";""
"v#00947443";" carpo decerpo defloro deligo demeto ";"";""
"v#00949234";" accumulo adgero cogo colligo congero conquiro contraho conveho cumulo exaggero glomero lego ";"";""
"v#00950091";" cogo colligo compono conquiro contraho conveho glomero lego ";"";""
"v#00951184";" limo ";"";""
"v#00951710";" detexo plecto texo vieo ";"";""
"v#00951804";" adstringo arto constringo premo presso ";"";""
"v#00952658";" arto condenseo constringo ";"";""
"v#00952864";" addo conicio immitto insero intericio interpono intexo ";"";""
"v#00952950";" inaedifico ";"";""
"v#00953658";" premo presso ";"";""
"v#00955911";" everro scopo verro ";"";""
"v#00956445";" strido ";"";""
"v#00957874";" complector comprehenso ";"";""
"v#00958408";" concido converbero cudo mulco obtundo palpito pavio pello percutio plango plaudo pulso tundo verbero ";"";""
"v#00959190";" flagello mastigo verbero ";"";""
"v#00963949";" ferio ico ";"";""
"v#00967375";" flagello mastigo verbero ";"";""
"v#00968047";" flagello ";"";""
"v#00968153";" deicio ";"";""
"v#00969318";" pulto ";"";""
"v#00970346";" cudo flagello mulco ";"";""
"v#00970463";" cudo detero flagello mulco trituro ";"";""
"v#00971544";" arieto ";"";""
"v#00972429";" admisceo intermisceo misceo ";"";""
"v#00974668";" addo conicio immitto indo induco insero inserto intericio interpono intexo introduco penetro ";"";""
"v#00974953";" incutio inicio inspiro ";"";""
"v#00975083";" obturo ";"";""
"v#00976384";" amplector amplexor circumplecto complector comprehenso ";"";""
"v#00977560";" debattuo ";"";""
"v#00978940";" defloro devirgino ";"";""
"v#00979094";" corrumpo pellicio seduco ";"";""
"v#00980362";" salio ";"";""
"v#00980821";" basio osculor savior ";"";""
"v#00981180";" basio osculor savior ";"";""
"v#00981543";" adlambo delingo lambo ligurrio lingo ";"";""
"v#00981851";" defero gero perfero ";"";""
"v#00983791";" delego transmitto ";"";""
"v#00985091";" destino emitto mitto ";"";""
"v#00985935";" reddo trado ";"";""
"v#00986697";" adripio corripio prehendo ";"";""
"v#00987679";" deprehendo intercipio ";"";""
"v#00988164";" perfodio perforo transfodio ";"";""
"v#00988556";" confodio figo percutio perfodio perforo traicio transfodio transigo ";"";""
"v#00988821";" adhaeresco ";"";""
"v#00989536";" perforo pertundo ";"";""
"v#00989635";" perfodio perforo ";"";""
"v#00991175";" compungo mordeo pungo ";"";""
"v#00992230";" concrispo corusco crispo ventilo vibro ";"";""
"v#00992533";" premo presso ";"";""
"v#00993032";" contendo tracto traho ";"";""
"v#00994853";" adfero adveho apporto comporto confero conveho deporto gero gesto migro porto proveho supporto traicio transfero transporto transveho vecto veho ";"";""
"v#00998398";" tracto traho ";"";""
"v#00998639";" relevo subrigo tollo ";"";""
"v#00999780";" constringo presso ";"";""
"v#01000892";" liquo ";"";""
"v#01001922";" cerno colo cribello cribro ";"";""
"v#01003100";" admisceo intermisceo misceo ";"";""
"v#01003383";" commisceo confundo intermisceo tempero ";"";""
"v#01004644";" colloco como comparo compono constituo construo digero dispenso dispono instituo loco ordino sisto statuo ";"";""
"v#01005500";" colloco compono transigo ";"";""
"v#01005978";" distinguo orno ";"";""
"v#01006503";" cingo circumcingo circumcludo circumdo circumeo circumfundo circumligo circumplecto circumsaepio circumsedeo circumsisto circumsto circumvado circumvenio contineo convallo corono lambo praecingo saepio vallo ";"";""
"v#01007120";" abdico abigo deduco depello detrudo effundo eicio elido exigo expello extermino repello submoveo ";"";""
"v#01008825";" abripio rapio ";"";""
"v#01010821";" immitto solvo ";"";""
"v#01012013";" absolvo expedio extrico libero luo solvo ";"";""
"v#01012198";" praefoco strangulo suffoco ";"";""
"v#01012352";" adligo intersaepio oppilo praepedio ";"";""
"v#01013332";" circumsedeo circumsido claudo intercludo intersaepio obmolior obsaepio obsideo obstruo oppilo praecludo praesepio praestruo ";"";""
"v#01013724";" praefoco strangulo ";"";""
"v#01015949";" appendo suspendo ";"";""
"v#01017466";" advelo obnubo subtexo velo ";"";""
"v#01020965";" deonero ";"";""
"v#01021143";" deonero exonero ";"";""
"v#01022456";" deonero depono exonero ";"";""
"v#01024749";" desterno ";"";""
"v#01024910";" contundo ";"";""
"v#01025075";" calco collido contribulo oblido obtero opprimo pinso protero ";"";""
"v#01025171";" apotheco compono repono ";"";""
"v#01026409";" colloco constituo impono loco pono statuo ";"";""
"v#01030210";" deicio depono ";"";""
"v#01030643";" consero insero obsero semino sero ";"";""
"v#01032517";" accumulo aggero ";"";""
"v#01033263";" accumulo acervo adruo aggero coacervo exaggero exstruo ";"";""
"v#01034097";" adlicio attraho invito ";"";""
"v#01034389";" traho ";"";""
"v#01034588";" abigo aspernor defendo depello impello propulso protelo proturbo reicio repello respuo ";"";""
"v#01035130";" adicio concito conicio contendo emitto libro mitto obicio permitto torqueo ";"";""
"v#01036035";" mitto ";"";""
"v#01038527";" compello ";"";""
"v#01038864";" compello trudo ";"";""
"v#01038983";" conicio contorqueo ";"";""
"v#01039562";" abicio emitto exuo ";"";""
"v#01042567";" plecto sero ";"";""
"v#01043407";" neo ";"";""
"v#01043523";" detexo implico innecto intexo neo sero texo vieo ";"";""
"v#01046121";" complico involvo obvolvo plico velo ";"";""
"v#01046365";" ambio cingo circumcingo circumcludo circumeo circumligo circumplecto circumvenio complector convallo corono praecingo saepio ";"";""
"v#01047168";" evolvo replico volvo ";"";""
"v#01047721";" arto contrudo ";"";""
"v#01047899";" inundo irrigo perfundo ";"";""
"v#01048914";" badizo baeto eo progredior vado ";"";""
"v#01050731";" deveneror exorcizo ";"";""
"v#01053698";" imprimo ";"";""
"v#01053918";" aspergo contemero inficio inquino maculo polluo ";"";""
"v#01054427";" abstergeo purgo purifico tergeo ";"";""
"v#01055474";" collino commeio concaco inquino polluo spurco ";"";""
"v#01056327";" abluo colluo diluo lavo ";"";""
"v#01057983";" aspergo attamino collino commaculo commeio concaco contamino contemero foedo incesto polluo scelero temero ";"";""
"v#01058282";" fusco infusco obscuro occaeco ";"";""
"v#01058412";" aspergo coinquino collino commaculo contemero foedo inficio infusco maculo polluo scelero temero ";"";""
"v#01059371";" absorbeo absumo adbibo bibo combibo epoto imbibo lambo poto sorbeo sugo traho ";"";""
"v#01059968";" imbibo sugo ";"";""
"v#01060417";" aspiro ";"";""
"v#01060886";" defundo effundo fundo ";"";""
"v#01061056";" defundo diffundo effundo fundo ";"";""
"v#01061911";" adsido consido insideo resido sedeo sido ";"";""
"v#01063788";" genuflecto ingeniculo ";"";""
"v#01066360";" aboleo abstergeo deleo erado lino ";"";""
"v#01066739";" cancello deleo erado oblittero ";"";""
"v#01067308";" dedecoro deformo deturpo foedo turpo ";"";""
"v#01072620";" castro ";"";""
"v#01072925";" diffindo findo infindo ";"";""
"v#01073112";" abalieno abrumpo abscido abscindo arceo carpo diduco dirimo discerno discindo discludo discribo discrimino disgrego disparo dispertio dispesco dissero dissocio distineo distinguo distraho distribuo divido findo intersaepio secerno separo sevoco tribuo ";"";""
"v#01073802";" dehisco ";"";""
"v#01074448";" seco ";"";""
"v#01074856";" serro ";"";""
"v#01075277";" attondeo detondeo tondeo ";"";""
"v#01075648";" abrumpo confringo divido interrumpo interscindo seco ";"";""
"v#01075789";" concurso ";"";""
"v#01076634";" arieto confligo ";"";""
"v#01077449";" aboleo adfligo concido confringo consumo corrumpo deartuo decoquo deintegro deleo demolio depascor deperdo destruo disicio disperdo dissolvo everto excido exscindo interficio interimo lacero obruo obtero perdo perimo perverto pessimo pessumdo ruo subverto verto ";"";""
"v#01078056";" ambedo comedo consumo degulo depascor devoro edo mando voro ";"";""
"v#01078168";" depopulor depraedor diripio divexo exinanio expilo pilo populor praedo ";"";""
"v#01078694";" confringo ";"";""
"v#01079137";" convello eradico evello explanto exstirpo vello ";"";""
"v#01079342";" arbusto consero defodio demergo impono insero obsero pango pono sero statuo ";"";""
"v#01080303";" comprimo strangulo ";"";""
"v#01080585";" strangulo ";"";""
"v#01080749";" praefoco strangulo suffoco ";"";""
"v#01080919";" insero instituo ";"";""
"v#01081810";" adstrangulo elido offoco strangulo suffoco ";"";""
"v#01082003";" decollo detrunco ";"";""
"v#01082938";" conseco ";"";""
"v#01083698";" concerpo discerpo scindo ";"";""
"v#01084628";" deprimo opprimo urgeo ";"";""
"v#01084749";" deprimo inclino submitto ";"";""
"v#01085489";" depasco pasco ";"";""
"v#01085640";" depasco pasco ";"";""
"v#01085770";" emollio mollio ";"";""
"v#01085892";" demergo imbuo immergo mergo merso tingo ";"";""
"v#01086204";" demergo immergo mergo merso ";"";""
"v#01086431";" demergo sepelio submergo ";"";""
"v#01087519";" adaperio aperio diffundo distendo edissero evolvo expando explico exporrigo pando recludo resigno sero solvo sterno tendo ";"";""
"v#01088107";" circumicio circumnecto convolvo involvo obvolvo velo ";"";""
"v#01089183";" adluo lavo macero perfundo perluo ";"";""
"v#01089504";" absorbeo epoto gluttio haurio mergo voro ";"";""
"v#01089750";" contendo deformo delineo describo designo incoho tracto traho ";"";""
"v#01090084";" aedifacio aedifico architector commolior compono construo fabrico instruo molior praeduco struo ";"";""
"v#01090367";" circumscribo ";"";""
"v#01090493";" circumscribo ";"";""
"v#01091650";" defingo effingo fingo formo informo plasmo ";"";""
"v#01092723";" adludio ludo lusito ";"";""
"v#01094485";" denoto signo ";"";""
"v#01095514";" aufero demo detraho exuo ";"";""
"v#01096854";" convello deripio detraho ";"";""
"v#01097909";" calco collido contribulo exprimo frango oblido obtero opprimo pinso presso protero tundo ";"";""
"v#01098741";" ferrumino ";"";""
"v#01099125";" conflo ";"";""
"v#01099382";" pecto ";"";""
"v#01099643";" gravo urgeo ";"";""
"v#01103444";" compenso ";"";""
"v#01107267";" descrobo ";"";""
"v#01108183";" descobino ";"";""
"v#01110468";" sterno tendo ";"";""
"v#01110733";" gravo onero ";"";""
"v#01113462";" corrumpo ";"";""
"v#01114042";" aboleo adnullo casso concido confringo consumo corrumpo deintegro demolio depascor destruo disicio dissolvo everto excido exscindo exstinguo interficio interimo lacero obtero perimo perverto rescindo restinguo rumpo verto ";"";""
"v#01114854";" interdico ";"";""
"v#01114991";" concinno conficio creo defero do efficio facio fero genero pario parturio praebeo progigno ";"";""
"v#01117894";" compono condo conscribo scribo ";"";""
"v#01119504";" initio ";"";""
"v#01119839";" concinno contribuo dedo do effundo perhibeo praebeo reddo refero retribuo ";"";""
"v#01120650";" accendo admoveo cieo commoveo conflo evoco excito expergefacio moveo provoco sollicito ";"";""
"v#01122191";" adfingo comminiscor confingo ementior excogito fabrico fingo innecto invenio machinor mentior reperio ";"";""
"v#01122689";" comprehendo concepto imbibo ";"";""
"v#01123253";" comminiscor ";"";""
"v#01123517";" comminiscor compono confingo ementior excogito fabrico fingo invenio mentior reperio ";"";""
"v#01123901";" aspicio cerno conspicio conspicor specio video ";"";""
"v#01124228";" arbitror cogito fingo opinor ";"";""
"v#01124979";" comperio deprehendo invenio investigo nanciscor reperio ";"";""
"v#01125184";" architecto architector meditor ";"";""
"v#01125549";" cudo ferio percutio ";"";""
"v#01125984";" architecto architector meditor ";"";""
"v#01126836";" compleo conficio consummo efficio exsequor facio fungor impleo patro perfero perficio perpetro persequor transigo ";"";""
"v#01127377";" cumulo ";"";""
"v#01130115";" adaperio laxo patefacio recludo resero ";"";""
"v#01130277";" adfero adficio commoveo concilio concinno concito conficio conflo creo do efficio excito facesso facio importo offero ";"";""
"v#01131307";" acuo cieo commoveo concieo evoco excieo irrito moveo provoco ";"";""
"v#01131591";" aperio condo constituo figo fundo instituo statuo ";"";""
"v#01131797";" adstringo condico constituo definio destino figo infigo pango ";"";""
"v#01131926";" contribuo do impono perhibeo ";"";""
"v#01132085";" comparo efficio facio ";"";""
"v#01133437";" acuo admoneo concieo excito exhortor hortor instigo prorito sollicito stimulo ";"";""
"v#01133626";" compello trudo ";"";""
"v#01133757";" coepio coepto committo exordior incepto incipio incipisso incoho ineo ingredior occipio ordior sumo ";"";""
"v#01134235";" apparo compono instituo instruo ";"";""
"v#01135771";" aedifacio aedifico architector commolior compingo compono concinno conficio construo fabrico instruo molior praeduco struo ";"";""
"v#01136359";" adfingo adsimulo adultero fingo transcribo ";"";""
"v#01136484";" aedifacio aedifico architector commolior compingo compono condo conficio construo contexo do efficio fabrico facio inaedifico instituo instruo molior munio praeduco struo ";"";""
"v#01137221";" reficio ";"";""
"v#01137612";" deleo demolio depono destruo disturbo exscindo ";"";""
"v#01137704";" colligo committo compono consero contraho glomero ";"";""
"v#01138007";" admisceo commisceo confundo consterno conturbo immisceo ";"";""
"v#01139594";" deformo effingo fingo formo informo planto plasmo ";"";""
"v#01140839";" adrigo aedifacio aedifico attollo augeo conficio constituo educo effero erigo exalto excito exstruo extollo instituo sisto statuo tollo ";"";""
"v#01141322";" demolio depono destruo detraho ";"";""
"v#01141564";" eradico explanto exstirpo vello ";"";""
"v#01142037";" conflo fundo ";"";""
"v#01142893";" adorno apparo apto commentor comparo concinno coquo facio instituo instruo paro praeparo ";"";""
"v#01143604";" coquino coquo ";"";""
"v#01144692";" converto demuto muto verto ";"";""
"v#01145053";" caelo intexo ";"";""
"v#01149022";" detexo neo texo ";"";""
"v#01149581";" detexo plecto texo vieo ";"";""
"v#01149879";" cudo ";"";""
"v#01150345";" adorno colo como condecoro convenusto distinguo exorno honesto illustro orno venusto ";"";""
"v#01152872";" orno ";"";""
"v#01154777";" expolio polio ";"";""
"v#01155224";" auro deauro inauro ";"";""
"v#01156145";" depingo pingo ";"";""
"v#01156290";" depingo pingo ";"";""
"v#01156847";" compingo fabrico molior ";"";""
"v#01157992";" depingo doceo effingo pingo repraesento ";"";""
"v#01158733";" depingo effigio effingo exprimo pingo repraesento ";"";""
"v#01159491";" deformo delineo incoho ";"";""
"v#01160200";" describo ";"";""
"v#01160885";" noto scribo ";"";""
"v#01163110";" adumbro umbro ";"";""
"v#01163518";" coloro fuco intinguo tingo ";"";""
"v#01163997";" coloro ";"";""
"v#01164223";" configuro deformo fingo formo plasmo ";"";""
"v#01164442";" designo incoho ";"";""
"v#01164714";" cudo ";"";""
"v#01164896";" compingo compono condo conscribo facio noto pango scribo scriptito ";"";""
"v#01166173";" noto scribo ";"";""
"v#01166757";" accommodo applico apto commodo ";"";""
"v#01167210";" deformo designo incoho ";"";""
"v#01169236";" adnoto ";"";""
"v#01169420";" compingo compono condo conscribo consero contexo facio fingo noto ordino pango scribo scriptito ";"";""
"v#01169658";" modulor ";"";""
"v#01170180";" transfero ";"";""
"v#01171148";" ballo salto ";"";""
"v#01172990";" exhibeo ";"";""
"v#01173148";" impono ";"";""
"v#01173875";" conficio efficio exsequor facesso facio fungor perficio perfungor ";"";""
"v#01177316";" canto effingo ludo repraesento ";"";""
"v#01177668";" canto ";"";""
"v#01178748";" adsimulo confingo fingo mentior ";"";""
"v#01178910";" adfecto adsimulo conficto confingo ementior mentior ";"";""
"v#01181073";" cano canto modulor ";"";""
"v#01181779";" cano canto modulor ";"";""
"v#01183168";" adsector comito comitor concomitor consequor sequor ";"";""
"v#01184598";" canto ";"";""
"v#01185353";" interpretor ";"";""
"v#01185662";" adduco administro ago collineo confero converto dirigo duco guberno perduco rego ";"";""
"v#01185771";" conficio contribuo do efficio facio habeo perhibeo teneo ";"";""
"v#01186514";" duplico gemino replico ";"";""
"v#01187529";" resemino ";"";""
"v#01187772";" resemino ";"";""
"v#01188325";" excolo ";"";""
"v#01189395";" aro laboro ";"";""
"v#01190265";" aro colo exerceo laboro operor sero ";"";""
"v#01190534";" aro exaro proscindo sulco ";"";""
"v#01191006";" sario ";"";""
"v#01191107";" aro colo sero ";"";""
"v#01191194";" describo effingo exprimo exscribo imitor transcribo ";"";""
"v#01191625";" imitor ";"";""
"v#01192426";" noto scribo ";"";""
"v#01195497";" caelo insculpo scalpo sculpo ";"";""
"v#01197536";" cieo commoveo concinno creo defero do efficio facio fero genero pario parturio praebeo progigno ";"";""
"v#01198077";" deformo ";"";""
"v#01198215";" creo facio fingo ";"";""
"v#01200852";" accendo acuo cieo commoveo concieo conficio conflo elicio evoco excieo excito expergefacio exsuscito incendo incito inflammo irrito moveo provoco sollicito suscito titillo ";"";""
"v#01202110";" accendo flammo incendo inflammo ";"";""
"v#01202395";" calefacio cieo cito commoveo concutio crispo erigo excito flammo incendo inflammo irrito labefacio labefacto moveo percieo quatio verso vexo ";"";""
"v#01202849";" calefacio cito conflo erigo excito flammo incendo incito inflammo irrito percieo sollicito ";"";""
"v#01202989";" excito ";"";""
"v#01203630";" defervesco lenio recumbo sedo ";"";""
"v#01203947";" attono commoveo conturbo inquieto perturbo turbido vexo ";"";""
"v#01204371";" compono lenio sedo tranquillo ";"";""
"v#01205112";" commoveo sollicito ";"";""
"v#01205800";" abscedo decedo excedo recedo secedo ";"";""
"v#01205957";" macero ";"";""
"v#01206630";" adficio caedo cieo commoveo ferio ico laedo moveo muto obtundo pavio pello percello percutio plago plango relido tango verbero ";"";""
"v#01207430";" confodio figo percutio perfodio perforo traicio transfodio transigo ";"";""
"v#01208093";" convolvo ";"";""
"v#01208224";" cieo commoveo concito confundo conquasso conturbo inquieto moveo perturbo sollicito turbido turbo vexo ";"";""
"v#01208417";" attamino attingo attrecto moveo tango ";"";""
"v#01208947";" moveo ";"";""
"v#01209074";" sentio ";"";""
"v#01210323";" habeo nutrico ";"";""
"v#01210676";" acerbo ";"";""
"v#01211167";" abominor detestor exsecror odi odio ";"";""
"v#01211403";" abhorreo abominor detestor ";"";""
"v#01211520";" aspernor conculco contemno despecto despicio despicor fastidio neglego sperno temno ";"";""
"v#01211759";" diligo ";"";""
"v#01212004";" diligo ";"";""
"v#01213998";" adoro veneror ";"";""
"v#01214144";" adoro adveneror colo veneror vereor ";"";""
"v#01214483";" adoro adveneror colo veneror ";"";""
"v#01214618";" consterno deterreo exterreo terreo ";"";""
"v#01215350";" consterno deterreo terreo ";"";""
"v#01215448";" adformido extimesco formido horreo horresco metuo reformido revereor timeo vereor ";"";""
"v#01216115";" deterreo perterreo terreo terrifico ";"";""
"v#01217571";" consterno percello ";"";""
"v#01219416";" dissilio rumpo ";"";""
"v#01219600";" collabor concido corruo labasco procido prolabor sublabor ";"";""
"v#01221002";" adflicto adfligo conflicto exacerbo exaspero infesto irrito laedo macero molesto mordeo pungo vexo ";"";""
"v#01222893";" confundo ";"";""
"v#01223346";" declino deflecto ";"";""
"v#01224189";" cruento laedo mordeo offendo perstringo plago saucio vulnero ";"";""
"v#01224912";" patior ";"";""
"v#01226464";" aegresco condolesco indolesco ";"";""
"v#01226873";" ango conflicto ";"";""
"v#01226967";" attento periclitor probo tempto ";"";""
"v#01227200";" attento experior periclitor probo ";"";""
"v#01227336";" decipio destituo fallo frustror ";"";""
"v#01227518";" delinquo desum ";"";""
"v#01227912";" frustror ";"";""
"v#01228249";" deprimo humilio mortifico ";"";""
"v#01228413";" deformo degrado foedo prosterno ";"";""
"v#01229528";" congemo conqueror deplango deploro lamento lamentor lugeo maereo ploro ";"";""
"v#01229834";" conflicto crucio discrucio distendo excarnifico excrucio lacero stimulo tormento torqueo ";"";""
"v#01229968";" conflicto crucifigo crucio excrucio flagito lacero stimulo suffigo tormento torqueo ";"";""
"v#01230185";" carpo conflicto exagito fatigo infesto inquieto lacero vexo ";"";""
"v#01230482";" guberno ";"";""
"v#01231785";" cupio ";"";""
"v#01232387";" canto capio corrumpo decanto delecto delenio devoveo fascino mulceo pellicio ";"";""
"v#01233236";" adlicio attraho invito ";"";""
"v#01233464";" adlicio attraho elicio invito traho ";"";""
"v#01234562";" exsupero merso obruo occupo opprimo ";"";""
"v#01235670";" laedo offendo scandalizo violo ";"";""
"v#01235891";" despondeo ";"";""
"v#01236227";" adlevo attollo colligo extollo levo sublevo tollo ";"";""
